time_since_power_on,time,pm25,pm10,AirTC_Avg,RH_Avg,Pressure
1633333,"14:27:51.333",3.7,12.5,11.57,77.56,100199.13
1633524,"14:27:51.524",3.7,12.5,11.59,77.56,100206.83
1633715,"14:27:51.715",3.7,12.5,11.57,77.56,100202.48
1633905,"14:27:51.905",3.7,12.5,11.59,77.56,100205.23
1634106,"14:27:52.106",3.7,12.5,11.57,77.56,100202.02
1634297,"14:27:52.297",3.7,11.7,11.59,77.56,100204.75
1634488,"14:27:52.488",3.7,11.7,11.59,77.45,100203.78
1634679,"14:27:52.679",3.7,11.7,11.57,77.45,100200.54
1634869,"14:27:52.869",3.7,11.7,11.59,77.45,100202.5
1635060,"14:27:53.060",3.7,11.7,11.57,77.45,100206.02
1635250,"14:27:53.250",3.7,12.3,11.57,77.45,100203.95
1635441,"14:27:53.441",3.7,12.3,11.57,77.45,100206.02
1635637,"14:27:53.637",3.7,12.3,11.59,77.45,100203.75
1635828,"14:27:53.828",3.7,12.3,11.59,77.45,100205.88
1636018,"14:27:54.018",3.7,12.3,11.57,77.45,100204.59
1636210,"14:27:54.210",3.7,12.7,11.59,77.35,100202.8
1636399,"14:27:54.399",3.7,12.7,11.59,77.35,100203.44
1636591,"14:27:54.591",3.7,12.7,11.59,77.35,100203.62
1636781,"14:27:54.781",3.7,12.7,11.6,77.35,100204.24
1636972,"14:27:54.972",3.7,12.7,11.6,77.35,100204.27
1637162,"14:27:55.162",3.7,12.7,11.57,77.35,100205.2
1637353,"14:27:55.353",3.7,11.1,11.59,77.35,100198.78
1637543,"14:27:55.543",3.7,11.1,11.59,77.35,100203.44
1637735,"14:27:55.735",3.7,11.1,11.57,77.35,100204.91
1637931,"14:27:55.931",3.7,11.1,11.59,77.25,100202.95
1638121,"14:27:56.121",3.7,11.1,11.6,77.25,100205.84
1638312,"14:27:56.312",3.8,11.4,11.59,77.25,100205.71
1638503,"14:27:56.503",3.8,11.4,11.59,77.25,100206.52
1638694,"14:27:56.694",3.8,11.4,11.59,77.25,100202.47
1638884,"14:27:56.884",3.8,11.4,11.57,77.25,100203.78
1639075,"14:27:57.075",3.8,11.4,11.59,77.25,100203.72
1639265,"14:27:57.265",3.8,11.9,11.59,77.15,100205.88
1639456,"14:27:57.456",3.8,11.9,11.57,77.15,100204.1
1639647,"14:27:57.647",3.8,11.9,11.59,77.15,100202.48
1639837,"14:27:57.837",3.8,11.9,11.59,77.15,100201.98
1640028,"14:27:58.028",3.8,11.9,11.57,77.15,100205.2
1640225,"14:27:58.225",3.9,13.4,11.6,77.15,100204.59
1640415,"14:27:58.415",3.9,13.4,11.59,77.15,100202.64
1640606,"14:27:58.606",3.9,13.4,11.6,77.04,100206.99
1640796,"14:27:58.796",3.9,13.4,11.6,77.04,100201.66
1640988,"14:27:58.988",3.9,13.4,11.59,77.04,100199.42
1641177,"14:27:59.177",3.9,13.4,11.59,77.04,100199.58
1641369,"14:27:59.369",3.9,14,11.6,77.04,100201.5
1641559,"14:27:59.559",3.9,14,11.59,77.04,100205.68
1641750,"14:27:59.750",3.9,14,11.59,77.04,100206.02
1641940,"14:27:59.940",3.9,14,11.59,77.04,100204.23
1642132,"14:28:00.132",3.9,14,11.59,76.94,100208.73
1642321,"14:28:00.321",3.9,14.7,11.59,76.94,100209.4
1642519,"14:28:00.519",3.9,14.7,11.59,76.94,100202.14
1642709,"14:28:00.709",3.9,14.7,11.6,76.94,100207.75
1642900,"14:28:00.900",3.9,14.7,11.59,76.94,100203.59
1643091,"14:28:01.091",3.9,14.7,11.59,76.94,100207.13
1643281,"14:28:01.281",3.7,13.8,11.6,76.94,100202.92
1643472,"14:28:01.472",3.7,13.8,11.59,76.94,100202.78
1643663,"14:28:01.663",3.7,13.8,11.6,76.94,100202.48
1643853,"14:28:01.853",3.7,13.8,11.59,76.84,100203.44
1644044,"14:28:02.044",3.7,13.8,11.59,76.84,100203.08
1644235,"14:28:02.235",3.8,13.8,11.59,76.84,100204.52
1644425,"14:28:02.425",3.8,13.8,11.59,76.84,100201.64
1644616,"14:28:02.616",3.8,13.8,11.59,76.84,100200.04
1644807,"14:28:02.807",3.8,13.8,11.59,76.84,100200.84
1644995,"14:28:02.995",3.8,13.8,11.59,76.84,100196.67
1645186,"14:28:03.186",3.8,13.8,11.59,76.84,100201.31
1645377,"14:28:03.377",4.2,14.6,11.59,76.84,100200.22
1645567,"14:28:03.567",4.2,14.6,11.59,76.84,100199.88
1645758,"14:28:03.758",4.2,14.6,11.6,76.84,100198.28
1645949,"14:28:03.949",4.2,14.6,11.59,76.84,100201.8
1646140,"14:28:04.140",4.2,14.6,11.59,76.84,100206.47
1646330,"14:28:04.330",4.2,14.7,11.59,76.84,100201.16
1646521,"14:28:04.521",4.2,14.7,11.59,76.84,100200.36
1646712,"14:28:04.712",4.2,14.7,11.59,76.84,100202.14
1646903,"14:28:04.903",4.2,14.7,11.59,76.84,100199.73
1647093,"14:28:05.093",4.2,14.7,11.59,76.84,100201.8
1647290,"14:28:05.290",4.2,14.7,11.59,76.84,100194.91
1647480,"14:28:05.480",4.2,14.7,11.59,76.84,100195.39
1647672,"14:28:05.672",4.2,14.7,11.59,76.84,100200.52
1647861,"14:28:05.861",4.2,14.7,11.57,76.84,100198.59
1648053,"14:28:06.053",4.2,14.7,11.6,76.84,100199.88
1648243,"14:28:06.243",4.3,14.3,11.59,76.84,100198.11
1648435,"14:28:06.435",4.3,14.3,11.6,76.94,100198.93
1648624,"14:28:06.624",4.3,14.3,11.59,76.94,100202.3
1648816,"14:28:06.816",4.3,14.3,11.59,76.94,100196.34
1649005,"14:28:07.005",4.3,14.3,11.59,76.94,100199.23
1649197,"14:28:07.197",4.3,14.3,11.57,76.94,100196.66
1649387,"14:28:07.387",4.2,14.2,11.59,76.94,100202.59
1649584,"14:28:07.584",4.2,14.2,11.59,76.94,100200.04
1649775,"14:28:07.775",4.2,14.2,11.59,76.94,100202.77
1649965,"14:28:07.965",4.2,14.2,11.59,76.94,100199.71
1650156,"14:28:08.156",4.2,14.2,11.6,76.94,100200.2
1650347,"14:28:08.347",4.2,14.5,11.59,76.94,100199.23
1650537,"14:28:08.537",4.2,14.5,11.59,76.94,100201.8
1650728,"14:28:08.728",4.2,14.5,11.59,77.04,100203.09
1650918,"14:28:08.918",4.2,14.5,11.6,77.04,100203.56
1651109,"14:28:09.109",4.2,14.5,11.59,77.04,100199.88
1651300,"14:28:09.300",4.3,14.4,11.59,77.04,100200.99
1651490,"14:28:09.490",4.3,14.4,11.59,77.04,100202.77
1651680,"14:28:09.680",4.3,14.4,11.59,77.04,100199.39
1651878,"14:28:09.878",4.3,14.4,11.59,77.04,100201.63
1652076,"14:28:10.076",4.3,14.4,11.59,77.04,100202.92
1652265,"14:28:10.265",4.3,14.5,11.59,77.04,100201.17
1652457,"14:28:10.457",4.3,14.5,11.59,77.04,100200.85
1652647,"14:28:10.647",4.3,14.5,11.59,77.15,100197
1652838,"14:28:10.838",4.3,14.5,11.57,77.15,100196.03
1653028,"14:28:11.028",4.3,14.5,11.59,77.15,100201.33
1653220,"14:28:11.220",4.5,15.2,11.59,77.15,100197.48
1653409,"14:28:11.409",4.5,15.2,11.59,77.15,100199.56
1653601,"14:28:11.601",4.5,15.2,11.59,77.15,100198.11
1653790,"14:28:11.790",4.5,15.2,11.59,77.15,100199.57
1653982,"14:28:11.982",4.5,15.2,11.59,77.15,100194.26
1654178,"14:28:12.178",4.5,15.2,11.59,77.15,100199.41
1654369,"14:28:12.369",4.4,15.3,11.57,77.15,100199.89
1654560,"14:28:12.560",4.4,15.3,11.59,77.15,100197.97
1654750,"14:28:12.750",4.4,15.3,11.59,77.15,100204.53
1654941,"14:28:12.941",4.4,15.3,11.59,77.25,100199.88
1655132,"14:28:13.132",4.4,15.3,11.59,77.25,100201.33
1655322,"14:28:13.322",4.4,15.8,11.57,77.25,100198.45
1655513,"14:28:13.513",4.4,15.8,11.59,77.25,100196.03
1655704,"14:28:13.704",4.4,15.8,11.59,77.25,100200.7
1655894,"14:28:13.894",4.4,15.8,11.59,77.25,100197.47
1656085,"14:28:14.085",4.4,15.8,11.57,77.25,100200.05
1656275,"14:28:14.275",4.5,15.8,11.59,77.25,100197.96
1656472,"14:28:14.472",4.5,15.8,11.59,77.25,100192.52
1656662,"14:28:14.662",4.5,15.8,11.59,77.25,100196.36
1656854,"14:28:14.854",4.5,15.8,11.55,77.25,100195.08
1657043,"14:28:15.043",4.5,15.8,11.57,77.25,100194.43
1657239,"14:28:15.239",4.5,15.4,11.57,77.25,100196.84
1657433,"14:28:15.433",4.5,15.4,11.59,77.25,100198.6
1657625,"14:28:15.625",4.5,15.4,11.57,77.35,100201
1657815,"14:28:15.815",4.5,15.4,11.59,77.35,100194.89
1658006,"14:28:16.006",4.5,15.4,11.59,77.35,100193.95
1658196,"14:28:16.196",4.5,15.4,11.59,77.35,100198.59
1658388,"14:28:16.388",4.6,15.5,11.59,77.35,100200.84
1658577,"14:28:16.577",4.6,15.5,11.59,77.35,100196.84
1658769,"14:28:16.769",4.6,15.5,11.59,77.35,100201.47
1658965,"14:28:16.965",4.6,15.5,11.59,77.35,100202.13
1659155,"14:28:17.155",4.6,15.5,11.57,77.35,100201.33
1659346,"14:28:17.346",4.6,15,11.59,77.35,100196.05
1659537,"14:28:17.537",4.6,15,11.57,77.35,100203.9
1659727,"14:28:17.727",4.6,15,11.57,77.35,100203.89
1659918,"14:28:17.918",4.6,15,11.59,77.35,100203.23
1660108,"14:28:18.108",4.6,15,11.59,77.35,100201.48
1660299,"14:28:18.299",4.5,14.7,11.57,77.35,100198.93
1660490,"14:28:18.490",4.5,14.7,11.59,77.35,100200.85
1660680,"14:28:18.680",4.5,14.7,11.57,77.35,100202.13
1660871,"14:28:18.871",4.5,14.7,11.57,77.35,100200.84
1661062,"14:28:19.062",4.5,14.7,11.59,77.35,100196.34
1661259,"14:28:19.259",4.5,16,11.59,77.35,100198.61
1661448,"14:28:19.448",4.5,16,11.59,77.35,100200.21
1661640,"14:28:19.640",4.5,16,11.57,77.35,100201.81
1661829,"14:28:19.829",4.5,16,11.59,77.35,100204.52
1662021,"14:28:20.021",4.5,16,11.59,77.35,100198.61
1662211,"14:28:20.211",4.5,16.2,11.57,77.35,100199.72
1662403,"14:28:20.403",4.5,16.2,11.57,77.35,100200.02
1662592,"14:28:20.592",4.5,16.2,11.57,77.35,100199.72
1662784,"14:28:20.784",4.5,16.2,11.57,77.35,100201
1662974,"14:28:20.974",4.5,16.2,11.57,77.35,100202.62
1663166,"14:28:21.166",4.5,16.2,11.57,77.35,100199.89
1663355,"14:28:21.355",4.5,16.2,11.57,77.35,100198.44
1663552,"14:28:21.552",4.5,16.2,11.57,77.35,100200.38
1663743,"14:28:21.743",4.5,16.2,11.57,77.35,100199.09
1663934,"14:28:21.934",4.5,16.2,11.55,77.35,100198.44
1664125,"14:28:22.125",4.5,16.2,11.57,77.35,100200.38
1664315,"14:28:22.315",4.5,16.4,11.57,77.35,100198.61
1664506,"14:28:22.506",4.5,16.4,11.57,77.35,100201.81
1664697,"14:28:22.697",4.5,16.4,11.57,77.35,100200.68
1664888,"14:28:22.888",4.5,16.4,11.59,77.35,100200.53
1665078,"14:28:23.078",4.5,16.4,11.57,77.35,100198.12
1665269,"14:28:23.269",4.6,17.8,11.57,77.35,100199.25
1665460,"14:28:23.460",4.6,17.8,11.57,77.35,100197.8
1665651,"14:28:23.651",4.6,17.8,11.57,77.35,100198.29
1665847,"14:28:23.847",4.6,17.8,11.57,77.35,100198.93
1666038,"14:28:24.038",4.6,17.8,11.59,77.25,100197.8
1666228,"14:28:24.228",4.5,17.4,11.59,77.25,100199.09
1666420,"14:28:24.420",4.5,17.4,11.59,77.35,100198.93
1666609,"14:28:24.609",4.5,17.4,11.57,77.35,100202.61
1666801,"14:28:24.801",4.5,17.4,11.57,77.25,100200.53
1666991,"14:28:24.991",4.5,17.4,11.6,77.25,100201.33
1667182,"14:28:25.182",4.5,17.4,11.59,77.25,100196.5
1667372,"14:28:25.372",4.5,17.6,11.57,77.25,100202.62
1667564,"14:28:25.564",4.5,17.6,11.59,77.25,100203.26
1667754,"14:28:25.754",4.5,17.6,11.59,77.25,100203.25
1667945,"14:28:25.945",4.5,17.6,11.57,77.25,100201.81
1668142,"14:28:26.142",4.5,17.6,11.57,77.25,100204.22
1668332,"14:28:26.332",4.5,18,11.57,77.25,100199.57
1668523,"14:28:26.523",4.5,18,11.59,77.25,100202.77
1668714,"14:28:26.714",4.5,18,11.57,77.25,100201.47
1668904,"14:28:26.904",4.5,18,11.57,77.35,100200.5
1669095,"14:28:27.095",4.5,18,11.57,77.25,100203.07
1669286,"14:28:27.286",4.5,18.3,11.57,77.25,100201.47
1669476,"14:28:27.476",4.5,18.3,11.57,77.25,100199.57
1669667,"14:28:27.667",4.5,18.3,11.57,77.25,100200.38
1669858,"14:28:27.858",4.5,18.3,11.59,77.25,100201.81
1670049,"14:28:28.049",4.5,18.3,11.57,77.25,100202.3
1670240,"14:28:28.240",4.5,16.8,11.57,77.25,100200.85
1670431,"14:28:28.431",4.5,16.8,11.59,77.25,100200.21
1670626,"14:28:28.626",4.5,16.8,11.59,77.25,100198.43
1670818,"14:28:28.818",4.5,16.8,11.57,77.35,100200.67
1671008,"14:28:29.008",4.5,16.8,11.59,77.35,100202.91
1671200,"14:28:29.200",4.4,16.8,11.57,77.35,100204.05
1671389,"14:28:29.389",4.4,16.8,11.59,77.35,100203.09
1671581,"14:28:29.581",4.4,16.8,11.57,77.25,100203.39
1671771,"14:28:29.771",4.4,16.8,11.59,77.35,100202.59
1671963,"14:28:29.963",4.4,16.8,11.57,77.35,100200.03
1672152,"14:28:30.152",4.4,16.8,11.59,77.35,100201.33
1672344,"14:28:30.344",4.4,15.9,11.59,77.35,100199.71
1672534,"14:28:30.534",4.4,15.9,11.57,77.35,100203.73
1672726,"14:28:30.726",4.4,15.9,11.57,77.35,100203.9
1672922,"14:28:30.922",4.4,15.9,11.57,77.35,100198.26
1673112,"14:28:31.112",4.4,15.9,11.57,77.35,100204.67
1673303,"14:28:31.303",4.5,16.6,11.57,77.25,100204.05
1673494,"14:28:31.494",4.5,16.6,11.57,77.35,100203.41
1673685,"14:28:31.685",4.5,16.6,11.57,77.35,100202.27
1673875,"14:28:31.875",4.5,16.6,11.59,77.35,100200.35
1674066,"14:28:32.066",4.5,16.6,11.59,77.35,100202.27
1674257,"14:28:32.257",4.5,16.6,11.59,77.35,100201.14
1674447,"14:28:32.447",4.5,16.6,11.57,77.35,100203.07
1674638,"14:28:32.638",4.5,16.6,11.57,77.35,100204.84
1674829,"14:28:32.829",4.5,16.6,11.59,77.35,100200.83
1675019,"14:28:33.019",4.5,16.6,11.57,77.35,100202.43
1675217,"14:28:33.217",4.3,16.1,11.57,77.35,100200.53
1675406,"14:28:33.406",4.3,16.1,11.55,77.35,100205.34
1675604,"14:28:33.604",4.3,16.1,11.57,77.35,100200.67
1675793,"14:28:33.793",4.3,16.1,11.59,77.35,100201.47
1675985,"14:28:33.985",4.3,16.1,11.57,77.35,100203.26
1676174,"14:28:34.174",4.3,16.1,11.57,77.35,100203.89
1676366,"14:28:34.366",4.4,15.9,11.57,77.35,100202.44
1676556,"14:28:34.556",4.4,15.9,11.57,77.35,100202.11
1676747,"14:28:34.747",4.4,15.9,11.59,77.35,100202.28
1676937,"14:28:34.937",4.4,15.9,11.55,77.35,100206.14
1677129,"14:28:35.129",4.4,15.9,11.57,77.35,100202.44
1677318,"14:28:35.318",4.3,15.8,11.59,77.35,100200.98
1677529,"14:28:35.529",4.3,15.8,11.59,77.45,100201.8
1677720,"14:28:35.720",4.3,15.8,11.57,77.45,100203.72
1677910,"14:28:35.910",4.3,15.8,11.59,77.45,100201.02
1678101,"14:28:36.101",4.3,15.8,11.59,77.45,100202.11
1678292,"14:28:36.292",4.3,15.5,11.59,77.45,100200.83
1678482,"14:28:36.482",4.3,15.5,11.55,77.45,100201.78
1678673,"14:28:36.673",4.3,15.5,11.57,77.45,100197.45
1678863,"14:28:36.863",4.3,15.5,11.57,77.45,100201.16
1679054,"14:28:37.054",4.3,15.5,11.55,77.45,100202.11
1679245,"14:28:37.245",4.6,16,11.57,77.45,100202.27
1679435,"14:28:37.435",4.6,16,11.57,77.45,100206.47
1679626,"14:28:37.626",4.6,16,11.57,77.45,100204.03
1679822,"14:28:37.822",4.6,16,11.57,77.56,100204.03
1680012,"14:28:38.012",4.6,16,11.57,77.56,100203.41
1680204,"14:28:38.204",4.5,15.5,11.55,77.56,100201.31
1680404,"14:28:38.404",4.5,15.5,11.57,77.56,100202.43
1680596,"14:28:38.596",4.5,15.5,11.57,77.56,100203.23
1680786,"14:28:38.786",4.5,15.5,11.57,77.56,100204.86
1680977,"14:28:38.977",4.5,15.5,11.55,77.56,100204.2
1681167,"14:28:39.167",4.5,15.5,11.57,77.56,100202.59
1681359,"14:28:39.359",4.5,15.4,11.57,77.56,100201.47
1681548,"14:28:39.548",4.5,15.4,11.57,77.56,100201.31
1681740,"14:28:39.740",4.5,15.4,11.59,77.66,100203.07
1681929,"14:28:39.929",4.5,15.4,11.57,77.66,100203.08
1682121,"14:28:40.121",4.5,15.4,11.57,77.66,100202.11
1682317,"14:28:40.317",4.5,15.6,11.57,77.66,100203.39
1682508,"14:28:40.508",4.5,15.6,11.55,77.66,100203.72
1682698,"14:28:40.698",4.5,15.6,11.57,77.66,100201.77
1682889,"14:28:40.889",4.5,15.6,11.55,77.66,100201.8
1683080,"14:28:41.080",4.5,15.6,11.57,77.66,100202.75
1683271,"14:28:41.271",4.4,15,11.57,77.66,100204.36
1683461,"14:28:41.461",4.4,15,11.55,77.66,100204.36
1683652,"14:28:41.652",4.4,15,11.55,77.66,100198.75
1683843,"14:28:41.843",4.4,15,11.55,77.66,100202.92
1684033,"14:28:42.033",4.4,15,11.55,77.66,100203.53
1684224,"14:28:42.224",4.4,15,11.57,77.76,100204.52
1684415,"14:28:42.415",4.4,15,11.57,77.66,100201.48
1684612,"14:28:42.612",4.4,15,11.57,77.66,100204.04
1684801,"14:28:42.801",4.4,15,11.55,77.76,100201.13
1684993,"14:28:42.993",4.4,15,11.57,77.66,100199.88
1685183,"14:28:43.183",4.4,15,11.55,77.76,100199.53
1685375,"14:28:43.375",4.5,14.4,11.57,77.66,100201.8
1685564,"14:28:43.564",4.5,14.4,11.57,77.76,100201.77
1685756,"14:28:43.756",4.5,14.4,11.57,77.76,100199.08
1685946,"14:28:43.946",4.5,14.4,11.57,77.66,100200.01
1686137,"14:28:44.137",4.5,14.4,11.57,77.76,100200.49
1686327,"14:28:44.327",4.4,14.3,11.57,77.66,100199.72
1686519,"14:28:44.519",4.4,14.3,11.57,77.76,100199.05
1686709,"14:28:44.709",4.4,14.3,11.57,77.66,100200.49
1686906,"14:28:44.906",4.4,14.3,11.55,77.66,100200.31
1687097,"14:28:45.097",4.4,14.3,11.55,77.66,100199.85
1687287,"14:28:45.287",4.4,14,11.55,77.66,100203.24
1687478,"14:28:45.478",4.4,14,11.55,77.66,100201.64
1687669,"14:28:45.669",4.4,14,11.57,77.66,100199.7
1687860,"14:28:45.860",4.4,14,11.57,77.66,100196.97
1688050,"14:28:46.050",4.4,14,11.57,77.66,100196.95
1688241,"14:28:46.241",4.3,13.3,11.57,77.66,100203.22
1688432,"14:28:46.432",4.3,13.3,11.57,77.66,100200.81
1688623,"14:28:46.623",4.3,13.3,11.57,77.66,100202.28
1688813,"14:28:46.813",4.3,13.3,11.57,77.66,100200.47
1689004,"14:28:47.004",4.3,13.3,11.57,77.66,100201.8
1689200,"14:28:47.200",4.3,13.6,11.57,77.66,100198.73
1689392,"14:28:47.392",4.3,13.6,11.57,77.66,100198.73
1689582,"14:28:47.582",4.3,13.6,11.57,77.66,100198.87
1689773,"14:28:47.773",4.3,13.6,11.57,77.66,100195.18
1689963,"14:28:47.963",4.3,13.6,11.55,77.76,100200.98
1690155,"14:28:48.155",4.3,13.6,11.57,77.66,100198.73
1690345,"14:28:48.345",4.4,13.9,11.55,77.76,100199.03
1690536,"14:28:48.536",4.4,13.9,11.57,77.76,100198.39
1690726,"14:28:48.726",4.4,13.9,11.57,77.76,100196.62
1690918,"14:28:48.918",4.4,13.9,11.57,77.76,100200.35
1691108,"14:28:49.108",4.4,13.9,11.57,77.76,100198.06
1691300,"14:28:49.300",4.6,14.2,11.57,77.76,100200.81
1691496,"14:28:49.496",4.6,14.2,11.57,77.76,100201.94
1691686,"14:28:49.686",4.6,14.2,11.57,77.76,100200.95
1691877,"14:28:49.877",4.6,14.2,11.55,77.76,100198.55
1692068,"14:28:50.068",4.6,14.2,11.57,77.76,100199.34
1692259,"14:28:50.259",4.6,15.1,11.57,77.76,100197.27
1692449,"14:28:50.449",4.6,15.1,11.55,77.76,100198.87
1692640,"14:28:50.640",4.6,15.1,11.57,77.66,100199.03
1692831,"14:28:50.831",4.6,15.1,11.55,77.66,100200.47
1693022,"14:28:51.022",4.6,15.1,11.55,77.66,100198.72
1693213,"14:28:51.213",4.6,15.4,11.57,77.66,100197.44
1693404,"14:28:51.404",4.6,15.4,11.57,77.66,100196.47
1693594,"14:28:51.594",4.6,15.4,11.55,77.66,100199.83
1693785,"14:28:51.785",4.6,15.4,11.59,77.66,100200.8
1693973,"14:28:51.973",4.6,15.4,11.55,77.66,100195.48
1694164,"14:28:52.164",4.6,15.4,11.57,77.66,100199.36
1694355,"14:28:52.355",4.6,15.5,11.55,77.66,100193.27
1694546,"14:28:52.546",4.6,15.5,11.57,77.66,100201.78
1694736,"14:28:52.736",4.6,15.5,11.55,77.66,100198.55
1694927,"14:28:52.927",4.6,15.5,11.57,77.66,100199.34
1695118,"14:28:53.118",4.6,15.5,11.57,77.66,100201.91
1695309,"14:28:53.309",4.5,13.6,11.55,77.66,100202.72
1695500,"14:28:53.500",4.5,13.6,11.55,77.66,100199.33
1695691,"14:28:53.691",4.5,13.6,11.55,77.66,100200.96
1695881,"14:28:53.881",4.5,13.6,11.55,77.66,100201.6
1696072,"14:28:54.072",4.5,13.6,11.55,77.66,100203.52
1696268,"14:28:54.268",4.5,13.7,11.57,77.66,100199.67
1696460,"14:28:54.460",4.5,13.7,11.55,77.66,100198.55
1696649,"14:28:54.649",4.5,13.7,11.55,77.66,100198.84
1696841,"14:28:54.841",4.5,13.7,11.57,77.66,100200.45
1697031,"14:28:55.031",4.5,13.7,11.57,77.66,100203.2
1697223,"14:28:55.223",4.5,13.7,11.55,77.66,100198.38
1697412,"14:28:55.412",4.5,13.7,11.55,77.66,100203.05
1697604,"14:28:55.604",4.5,13.7,11.55,77.66,100202.38
1697794,"14:28:55.794",4.5,13.7,11.55,77.66,100202.23
1697985,"14:28:55.985",4.5,13.7,11.57,77.66,100203.98
1698175,"14:28:56.175",4.5,13.7,11.55,77.66,100206.23
1698367,"14:28:56.367",4.6,13.1,11.55,77.66,100204.48
1698562,"14:28:56.562",4.6,13.1,11.55,77.66,100206.09
1698755,"14:28:56.755",4.6,13.1,11.57,77.66,100202.86
1698945,"14:28:56.945",4.6,13.1,11.55,77.66,100203.34
1699134,"14:28:57.134",4.6,13.1,11.55,77.66,100203.5
1699325,"14:28:57.325",4.6,13.3,11.55,77.76,100203.5
1699516,"14:28:57.516",4.6,13.3,11.55,77.76,100199.97
1699707,"14:28:57.707",4.6,13.3,11.55,77.76,100202.55
1699898,"14:28:57.898",4.6,13.3,11.55,77.76,100199.16
1700088,"14:28:58.088",4.6,13.3,11.55,77.76,100201.42
1700279,"14:28:58.279",4.6,13.3,11.55,77.76,100202.06
1700470,"14:28:58.470",4.6,13.3,11.55,77.76,100196.94
1700661,"14:28:58.661",4.6,13.3,11.55,77.76,100200.3
1700858,"14:28:58.858",4.6,13.3,11.54,77.76,100200.78
1701048,"14:28:59.048",4.6,13.3,11.54,77.76,100203.34
1701240,"14:28:59.240",4.6,12.8,11.55,77.76,100197.09
1701429,"14:28:59.429",4.6,12.8,11.55,77.86,100200.3
1701621,"14:28:59.621",4.6,12.8,11.54,77.86,100204.63
1701811,"14:28:59.811",4.6,12.8,11.54,77.86,100205.44
1702002,"14:29:00.002",4.6,12.8,11.55,77.86,100205.42
1702192,"14:29:00.192",4.6,12.8,11.55,77.86,100200.3
1702384,"14:29:00.384",4.6,12.8,11.57,77.86,100200.62
1702574,"14:29:00.574",4.6,12.8,11.55,77.86,100201.27
1702765,"14:29:00.765",4.6,12.8,11.54,77.86,100203.66
1702955,"14:29:00.955",4.6,12.8,11.55,77.86,100201.89
1703152,"14:29:01.152",4.6,12.8,11.55,77.86,100203.51
1703343,"14:29:01.343",4.6,12.4,11.55,77.97,100203.83
1703534,"14:29:01.534",4.6,12.4,11.54,77.97,100201.44
1703733,"14:29:01.733",4.6,12.4,11.54,77.97,100199.97
1703924,"14:29:01.924",4.6,12.4,11.54,77.97,100204.62
1704115,"14:29:02.115",4.6,12.4,11.55,77.97,100204.78
1704306,"14:29:02.306",4.6,12.9,11.54,77.97,100201.75
1704497,"14:29:02.497",4.6,12.9,11.54,77.97,100202.37
1704687,"14:29:02.687",4.6,12.9,11.55,77.97,100203.51
1704878,"14:29:02.878",4.6,12.9,11.54,77.97,100202.37
1705069,"14:29:03.069",4.6,12.9,11.54,77.97,100202.23
1705260,"14:29:03.260",4.3,12,11.55,77.97,100203.34
1705455,"14:29:03.455",4.3,12,11.54,77.97,100201.89
1705647,"14:29:03.647",4.3,12,11.55,77.97,100197.72
1705837,"14:29:03.837",4.3,12,11.55,77.97,100200.45
1706028,"14:29:04.028",4.3,12,11.54,77.97,100202.05
1706218,"14:29:04.218",4.2,11.9,11.54,77.97,100202.69
1706410,"14:29:04.410",4.2,11.9,11.54,77.97,100205.28
1706600,"14:29:04.600",4.2,11.9,11.54,77.97,100207.03
1706791,"14:29:04.791",4.2,11.9,11.55,77.97,100205.11
1706981,"14:29:04.981",4.2,11.9,11.54,77.97,100201.89
1707173,"14:29:05.173",4.2,11.9,11.54,77.97,100201.09
1707363,"14:29:05.363",4.2,12.3,11.54,77.97,100206.86
1707555,"14:29:05.555",4.2,12.3,11.54,77.97,100201.56
1707744,"14:29:05.744",4.2,12.3,11.54,77.97,100203.65
1707942,"14:29:05.942",4.2,12.3,11.54,77.97,100201.25
1708132,"14:29:06.132",4.2,12.3,11.54,77.97,100202.53
1708323,"14:29:06.323",4.3,12.7,11.55,77.97,100203.49
1708514,"14:29:06.514",4.3,12.7,11.55,77.97,100204.43
1708705,"14:29:06.705",4.3,12.7,11.54,77.97,100202.7
1708896,"14:29:06.896",4.3,12.7,11.54,77.97,100206.88
1709086,"14:29:07.086",4.3,12.7,11.54,77.97,100204.61
1709277,"14:29:07.277",3.9,12.4,11.55,77.86,100201.73
1709468,"14:29:07.468",3.9,12.4,11.54,77.86,100205.73
1709659,"14:29:07.659",3.9,12.4,11.55,77.86,100202.05
1709850,"14:29:07.850",3.9,12.4,11.54,77.86,100198.19
1710041,"14:29:08.041",3.9,12.4,11.55,77.86,100200.91
1710237,"14:29:08.237",4,12.5,11.55,77.86,100200.61
1710429,"14:29:08.429",4,12.5,11.54,77.86,100201.41
1710618,"14:29:08.618",4,12.5,11.55,77.86,100201.73
1710810,"14:29:08.810",4,12.5,11.55,77.86,100203.65
1711000,"14:29:09.000",4,12.5,11.55,77.86,100202.38
1711192,"14:29:09.192",4,12.5,11.55,77.86,100197.06
1711382,"14:29:09.382",3.9,12.1,11.55,77.86,100202.51
1711574,"14:29:09.574",3.9,12.1,11.55,77.86,100200.74
1711763,"14:29:09.763",3.9,12.1,11.54,77.76,100199.33
1711955,"14:29:09.955",3.9,12.1,11.54,77.76,100202.53
1712145,"14:29:10.145",3.9,12.1,11.55,77.76,100200.42
