time_since_power_on,time,pm25,pm10,AirTC_Avg,RH_Avg,Pressure
3045775,"15:16:43,775",6.80,7.60,7.69,69.93,99735.06
3045964,"15:16:43,964",6.80,7.60,7.69,69.93,99737.80
3046151,"15:16:44,151",6.80,7.60,7.67,69.93,99737.64
3046340,"15:16:44,340",6.80,7.60,7.67,69.93,99740.51
3046527,"15:16:44,527",6.70,7.50,7.69,69.93,99739.69
3046715,"15:16:44,715",6.70,7.50,7.69,69.93,99739.42
3046909,"15:16:44,909",6.70,7.50,7.69,70.04,99739.20
3047097,"15:16:45,097",6.70,7.50,7.67,70.04,99736.53
3047285,"15:16:45,285",6.70,7.50,7.69,70.04,99738.09
3047472,"15:16:45,472",6.70,8.00,7.69,70.04,99740.35
3047660,"15:16:45,660",6.70,8.00,7.69,70.04,99737.77
3047848,"15:16:45,848",6.70,8.00,7.69,70.04,99740.67
3048036,"15:16:46,036",6.70,8.00,7.69,70.04,99742.08
3048224,"15:16:46,224",6.70,8.00,7.69,70.04,99742.91
3048412,"15:16:46,412",6.70,8.00,7.67,70.04,99741.12
3048599,"15:16:46,599",6.70,8.00,7.69,70.04,99741.16
3048787,"15:16:46,787",6.70,8.00,7.69,70.04,99742.11
3048975,"15:16:46,975",6.70,8.00,7.69,70.04,99738.60
3049163,"15:16:47,163",6.70,8.00,7.69,70.04,99740.16
3049356,"15:16:47,356",6.70,8.00,7.69,70.04,99741.75
3049545,"15:16:47,545",6.70,9.70,7.69,70.04,99737.48
3049732,"15:16:47,732",6.70,9.70,7.67,70.04,99738.41
3049921,"15:16:47,921",6.70,9.70,7.69,70.04,99741.12
3050108,"15:16:48,108",6.70,9.70,7.69,70.04,99737.13
3050296,"15:16:48,296",6.70,9.70,7.69,70.04,99736.82
3050483,"15:16:48,483",6.80,9.70,7.69,70.04,99739.72
3050672,"15:16:48,672",6.80,9.70,7.67,70.04,99736.53
3050859,"15:16:48,859",6.80,9.70,7.67,70.04,99738.92
3051048,"15:16:49,048",6.80,9.70,7.69,70.04,99737.97
3051235,"15:16:49,235",6.80,9.70,7.67,70.04,99742.27
3051424,"15:16:49,424",6.60,9.60,7.69,70.04,99740.64
3051610,"15:16:49,610",6.60,9.60,7.67,70.04,99741.44
3051804,"15:16:49,804",6.60,9.60,7.69,70.04,99737.94
3051992,"15:16:49,992",6.60,9.60,7.69,70.04,99739.05
3052180,"15:16:50,180",6.60,9.60,7.69,70.04,99737.14
3052368,"15:16:50,368",6.60,9.60,7.69,70.04,99738.60
3052556,"15:16:50,556",6.60,9.60,7.69,70.04,99738.57
3052744,"15:16:50,744",6.60,9.60,7.67,70.04,99738.89
3052932,"15:16:50,932",6.60,9.60,7.69,70.04,99738.57
3053119,"15:16:51,119",6.60,9.60,7.69,70.04,99733.03
3053307,"15:16:51,307",6.60,9.60,7.67,70.04,99741.75
3053495,"15:16:51,495",6.40,9.20,7.69,70.04,99740.64
3053683,"15:16:51,683",6.40,9.20,7.69,70.04,99738.41
3053871,"15:16:51,871",6.40,9.20,7.69,70.04,99736.82
3054060,"15:16:52,060",6.40,9.20,7.67,70.04,99739.40
3054254,"15:16:52,254",6.40,9.20,7.67,70.04,99739.36
3054441,"15:16:52,441",6.30,9.10,7.69,70.04,99737.78
3054630,"15:16:52,630",6.30,9.10,7.67,70.04,99741.91
3054817,"15:16:52,817",6.30,9.10,7.69,70.04,99737.78
3055006,"15:16:53,006",6.30,9.10,7.69,70.04,99743.06
3055192,"15:16:53,192",6.30,9.10,7.69,70.04,99739.05
3055381,"15:16:53,381",6.30,9.10,7.69,70.04,99737.78
3055568,"15:16:53,568",6.30,9.00,7.69,70.04,99739.05
3055757,"15:16:53,757",6.30,9.00,7.69,70.04,99739.05
3055944,"15:16:53,944",6.30,9.00,7.67,70.04,99739.84
3056132,"15:16:54,132",6.30,9.00,7.69,70.04,99739.69
3056319,"15:16:54,319",6.30,9.00,7.69,70.04,99739.69
3056508,"15:16:54,508",6.20,8.90,7.69,70.04,99736.98
3056695,"15:16:54,695",6.20,8.90,7.67,70.04,99739.21
3056881,"15:16:54,881",6.20,8.90,7.67,70.04,99739.53
3057068,"15:16:55,068",6.20,8.90,7.69,70.04,99736.47
3057257,"15:16:55,257",6.20,8.90,7.67,70.04,99736.50
3057444,"15:16:55,444",6.20,8.40,7.67,70.04,99739.22
3057633,"15:16:55,633",6.20,8.40,7.69,70.04,99737.14
3057819,"15:16:55,819",6.20,8.40,7.69,70.04,99740.64
3058008,"15:16:56,008",6.20,8.40,7.67,70.04,99739.22
3058195,"15:16:56,195",6.20,8.40,7.67,70.04,99735.84
3058384,"15:16:56,384",6.20,8.40,7.67,70.04,99741.60
3058571,"15:16:56,571",6.20,8.90,7.67,70.04,99741.12
3058760,"15:16:56,760",6.20,8.90,7.69,70.04,99739.05
3058946,"15:16:56,946",6.20,8.90,7.67,70.04,99740.97
3059135,"15:16:57,135",6.20,8.90,7.69,70.04,99742.24
3059328,"15:16:57,328",6.20,8.90,7.69,70.04,99736.95
3059516,"15:16:57,516",6.20,9.00,7.67,70.04,99740.48
3059704,"15:16:57,704",6.20,9.00,7.69,70.04,99738.25
3059892,"15:16:57,892",6.20,9.00,7.67,70.04,99737.75
3060080,"15:16:58,080",6.20,9.00,7.67,70.04,99738.25
3060267,"15:16:58,267",6.20,9.00,7.69,70.04,99738.89
3060455,"15:16:58,455",6.30,9.10,7.67,70.04,99739.21
3060643,"15:16:58,643",6.30,9.10,7.67,70.04,99734.09
3060831,"15:16:58,831",6.30,9.10,7.69,70.04,99736.50
3061019,"15:16:59,019",6.30,9.10,7.67,70.04,99740.67
3061207,"15:16:59,207",6.30,9.10,7.69,70.04,99738.89
3061395,"15:16:59,395",6.30,9.10,7.67,70.04,99738.25
3061582,"15:16:59,582",6.30,9.10,7.67,70.04,99738.23
3061775,"15:16:59,775",6.30,9.10,7.67,69.93,99735.48
3061964,"15:16:59,964",6.30,9.10,7.67,69.93,99736.98
3062151,"15:17:00,151",6.30,9.10,7.67,69.93,99737.78
3062340,"15:17:00,340",6.30,9.10,7.69,69.93,99739.40
3062527,"15:17:00,527",6.30,9.10,7.67,69.93,99739.38
3062716,"15:17:00,716",6.30,9.10,7.69,69.93,99738.42
3062903,"15:17:00,903",6.30,9.10,7.67,69.93,99736.34
3063092,"15:17:01,092",6.30,9.10,7.67,69.93,99739.69
3063279,"15:17:01,279",6.30,9.10,7.69,69.93,99739.21
3063468,"15:17:01,468",6.30,9.10,7.66,69.93,99740.78
3063654,"15:17:01,654",6.30,9.10,7.67,69.93,99740.01
3063843,"15:17:01,843",6.30,9.10,7.67,69.93,99736.80
3064030,"15:17:02,030",6.30,9.10,7.66,69.93,99737.75
3064225,"15:17:02,225",6.30,9.10,7.66,69.93,99740.46
3064412,"15:17:02,412",6.30,9.00,7.67,69.93,99737.11
3064600,"15:17:02,600",6.30,9.00,7.67,69.93,99742.08
3064787,"15:17:02,787",6.30,9.00,7.67,69.83,99740.97
3064977,"15:17:02,977",6.30,9.00,7.66,69.83,99742.88
3065172,"15:17:03,172",6.30,9.00,7.66,69.83,99739.19
3065358,"15:17:03,358",6.30,9.00,7.67,69.83,99736.19
3065546,"15:17:03,546",6.40,9.50,7.69,69.83,99741.28
3065734,"15:17:03,734",6.40,9.50,7.66,69.83,99740.62
3065922,"15:17:03,922",6.40,9.50,7.67,69.83,99737.91
3066110,"15:17:04,110",6.40,9.50,7.67,69.83,99741.77
3066298,"15:17:04,298",6.40,9.50,7.67,69.83,99742.08
3066486,"15:17:04,486",6.40,9.50,7.69,69.83,99742.08
3066681,"15:17:04,681",6.40,9.50,7.67,69.83,99741.41
3066867,"15:17:04,867",6.40,9.50,7.67,69.83,99739.50
3067056,"15:17:05,056",6.40,9.50,7.67,69.83,99740.48
3067243,"15:17:05,243",6.40,9.50,7.67,69.83,99740.64
3067432,"15:17:05,432",6.40,9.70,7.67,69.83,99741.25
3067619,"15:17:05,619",6.40,9.70,7.67,69.83,99739.84
3067808,"15:17:05,808",6.40,9.70,7.67,69.73,99740.33
3067995,"15:17:05,995",6.40,9.70,7.66,69.73,99741.12
3068184,"15:17:06,184",6.40,9.70,7.67,69.73,99739.82
3068371,"15:17:06,371",6.40,9.70,7.67,69.73,99741.73
3068560,"15:17:06,560",6.40,9.70,7.67,69.73,99739.19
3068746,"15:17:06,746",6.40,9.70,7.69,69.73,99738.09
3068935,"15:17:06,935",6.40,9.70,7.69,69.73,99740.64
3069129,"15:17:07,129",6.40,9.70,7.67,69.73,99741.73
3069316,"15:17:07,316",6.40,9.70,7.67,69.73,99739.98
3069505,"15:17:07,505",6.30,9.50,7.67,69.73,99741.73
3069692,"15:17:07,692",6.30,9.50,7.66,69.73,99739.50
3069880,"15:17:07,880",6.30,9.50,7.66,69.73,99741.77
3070068,"15:17:08,068",6.30,9.50,7.66,69.62,99740.30
3070256,"15:17:08,256",6.30,9.50,7.67,69.62,99739.95
3070444,"15:17:08,444",6.40,9.50,7.67,69.62,99738.55
3070632,"15:17:08,632",6.40,9.50,7.67,69.62,99742.70
3070820,"15:17:08,820",6.40,9.50,7.66,69.62,99738.55
3071008,"15:17:09,008",6.40,9.50,7.66,69.62,99735.66
3071195,"15:17:09,195",6.40,9.50,7.66,69.62,99740.62
3071383,"15:17:09,383",6.40,9.50,7.66,69.62,99743.36
3071577,"15:17:09,577",6.50,9.70,7.67,69.62,99743.36
3071765,"15:17:09,765",6.50,9.70,7.66,69.62,99742.69
3071952,"15:17:09,952",6.50,9.70,7.67,69.62,99740.44
3072141,"15:17:10,141",6.50,9.70,7.66,69.62,99736.00
3072328,"15:17:10,328",6.50,9.70,7.66,69.62,99738.55
3072517,"15:17:10,517",6.50,9.60,7.66,69.52,99740.62
3072704,"15:17:10,704",6.50,9.60,7.66,69.52,99738.70
3072893,"15:17:10,893",6.50,9.60,7.66,69.52,99740.75
3073080,"15:17:11,080",6.50,9.60,7.66,69.52,99740.46
3073269,"15:17:11,269",6.50,9.60,7.66,69.52,99738.36
3073455,"15:17:11,455",6.60,9.90,7.67,69.52,99742.05
3073644,"15:17:11,644",6.60,9.90,7.66,69.52,99735.66
3073831,"15:17:11,831",6.60,9.90,7.63,69.52,99743.17
3074026,"15:17:12,026",6.60,9.90,7.66,69.52,99742.85
3074213,"15:17:12,213",6.60,9.90,7.66,69.42,99738.05
3074401,"15:17:12,401",6.60,9.70,7.66,69.42,99741.89
3074589,"15:17:12,589",6.60,9.70,7.66,69.42,99741.09
3074777,"15:17:12,777",6.60,9.70,7.66,69.42,99741.73
3074965,"15:17:12,965",6.60,9.70,7.67,69.42,99740.11
3075153,"15:17:13,153",6.60,9.70,7.66,69.42,99740.30
3075341,"15:17:13,341",6.60,9.70,7.67,69.42,99738.55
3075528,"15:17:13,528",6.70,9.80,7.66,69.42,99740.44
3075716,"15:17:13,716",6.70,9.80,7.66,69.42,99738.70
3075904,"15:17:13,904",6.70,9.80,7.66,69.42,99740.46
3076092,"15:17:14,092",6.70,9.80,7.66,69.42,99738.84
3076280,"15:17:14,280",6.70,9.80,7.66,69.42,99740.94
3076468,"15:17:14,468",6.70,10.00,7.66,69.31,99737.24
3076661,"15:17:14,661",6.70,10.00,7.66,69.31,99738.84
3076850,"15:17:14,850",6.70,10.00,7.66,69.31,99738.52
3077044,"15:17:15,044",6.70,10.00,7.66,69.31,99738.52
3077241,"15:17:15,241",6.70,10.00,7.66,69.31,99739.02
3077428,"15:17:15,428",6.70,9.30,7.66,69.31,99737.25
3077617,"15:17:15,617",6.70,9.30,7.67,69.31,99738.36
3077803,"15:17:15,803",6.70,9.30,7.66,69.31,99740.46
3077992,"15:17:15,992",6.70,9.30,7.66,69.31,99740.11
3078179,"15:17:16,179",6.70,9.30,7.66,69.31,99740.75
3078368,"15:17:16,368",6.70,9.30,7.67,69.31,99739.19
3078555,"15:17:16,555",6.70,9.40,7.66,69.31,99738.20
3078743,"15:17:16,743",6.70,9.40,7.66,69.31,99740.91
3078930,"15:17:16,930",6.70,9.40,7.66,69.31,99739.80
3079124,"15:17:17,124",6.70,9.40,7.67,69.31,99735.81
3079312,"15:17:17,312",6.70,9.40,7.66,69.31,99740.59
3079500,"15:17:17,500",6.80,8.00,7.66,69.31,99738.69
3079688,"15:17:17,688",6.80,8.00,7.66,69.21,99740.27
3079876,"15:17:17,876",6.80,8.00,7.66,69.21,99737.09
3080063,"15:17:18,063",6.80,8.00,7.66,69.21,99740.91
3080251,"15:17:18,251",6.80,8.00,7.66,69.21,99741.23
3080439,"15:17:18,439",6.80,7.80,7.66,69.21,99741.39
3080627,"15:17:18,627",6.80,7.80,7.66,69.21,99735.34
3080815,"15:17:18,815",6.80,7.80,7.66,69.21,99744.09
3081003,"15:17:19,003",6.80,7.80,7.66,69.21,99739.16
3081190,"15:17:19,190",6.80,7.80,7.66,69.21,99740.11
3081378,"15:17:19,378",6.80,7.80,7.66,69.21,99738.84
3081573,"15:17:19,573",6.80,8.60,7.66,69.21,99740.11
3081759,"15:17:19,759",6.80,8.60,7.66,69.21,99741.23
3081948,"15:17:19,948",6.80,8.60,7.66,69.21,99742.03
3082135,"15:17:20,135",6.80,8.60,7.66,69.21,99740.11
3082324,"15:17:20,324",6.80,8.60,7.66,69.21,99736.13
3082511,"15:17:20,511",6.80,8.50,7.66,69.21,99739.80
3082700,"15:17:20,700",6.80,8.50,7.66,69.21,99738.84
3082886,"15:17:20,886",6.80,8.50,7.63,69.21,99742.19
3083075,"15:17:21,075",6.80,8.50,7.63,69.21,99740.12
3083262,"15:17:21,262",6.80,8.50,7.66,69.21,99738.84
3083451,"15:17:21,451",6.80,8.70,7.66,69.21,99742.19
3083638,"15:17:21,638",6.80,8.70,7.66,69.21,99741.39
3083827,"15:17:21,827",6.80,8.70,7.63,69.21,99745.85
3084020,"15:17:22,020",6.80,8.70,7.63,69.21,99743.94
3084208,"15:17:22,208",6.80,8.70,7.63,69.31,99744.90
3084396,"15:17:22,396",6.90,8.60,7.66,69.31,99742.66
3084584,"15:17:22,584",6.90,8.60,7.67,69.31,99743.47
3084772,"15:17:22,772",6.90,8.60,7.66,69.31,99742.66
3084960,"15:17:22,960",6.90,8.60,7.66,69.31,99743.30
3085148,"15:17:23,148",6.90,8.60,7.66,69.31,99742.34
3085335,"15:17:23,335",6.90,8.60,7.66,69.31,99736.45
3085524,"15:17:23,524",6.90,8.60,7.63,69.31,99740.88
3085711,"15:17:23,711",6.90,8.60,7.66,69.21,99742.66
3085899,"15:17:23,899",6.90,8.60,7.66,69.31,99743.30
3086087,"15:17:24,087",6.90,8.60,7.66,69.31,99739.48
3086275,"15:17:24,275",6.90,8.60,7.66,69.35,99737.86
3086468,"15:17:24,468",6.80,8.50,7.63,69.21,99741.88
3086657,"15:17:24,657",6.80,8.50,7.66,69.35,99740.56
3086844,"15:17:24,844",6.80,8.50,7.63,69.31,99742.66
3087033,"15:17:25,033",6.80,8.50,7.63,69.31,99738.36
3087219,"15:17:25,219",6.80,8.50,7.66,69.31,99741.39
3087408,"15:17:25,408",6.70,8.40,7.63,69.21,99740.75
3087595,"15:17:25,595",6.70,8.40,7.66,69.35,99742.66
3087784,"15:17:25,784",6.70,8.40,7.63,69.21,99743.94
3087971,"15:17:25,971",6.70,8.40,7.63,69.31,99740.89
3088161,"15:17:26,161",6.70,8.40,7.63,69.21,99743.14
3088348,"15:17:26,348",6.70,8.40,7.63,69.21,99742.51
3088542,"15:17:26,542",6.80,7.90,7.63,69.21,99740.56
3088729,"15:17:26,729",6.80,7.90,7.63,69.31,99741.55
3088923,"15:17:26,923",6.80,7.90,7.63,69.21,99739.80
3089111,"15:17:27,111",6.80,7.90,7.63,69.21,99739.48
3089299,"15:17:27,299",6.80,7.90,7.63,69.21,99739.45
3089487,"15:17:27,487",6.70,7.80,7.66,69.24,99739.16
3089675,"15:17:27,675",6.70,7.80,7.63,69.21,99743.14
3089863,"15:17:27,863",6.70,7.80,7.63,69.24,99739.32
3090051,"15:17:28,051",6.70,7.80,7.63,69.21,99738.97
3090239,"15:17:28,239",6.70,7.80,7.63,69.24,99739.80
3090427,"15:17:28,427",6.60,7.80,7.63,69.21,99738.17
3090615,"15:17:28,615",6.60,7.80,7.61,69.21,99739.00
3090803,"15:17:28,803",6.60,7.80,7.66,69.21,99739.95
3090991,"15:17:28,991",6.60,7.80,7.63,69.24,99739.16
3091179,"15:17:29,179",6.60,7.80,7.63,69.21,99739.12
3091373,"15:17:29,373",6.60,7.80,7.63,69.24,99740.73
3091560,"15:17:29,560",6.60,7.80,7.63,69.21,99737.55
3091749,"15:17:29,749",6.60,7.80,7.63,69.21,99738.81
3091936,"15:17:29,936",6.60,7.80,7.63,69.21,99741.23
3092125,"15:17:30,125",6.60,7.80,7.63,69.21,99738.69
3092312,"15:17:30,312",6.60,7.80,7.63,69.21,99740.70
3092501,"15:17:30,501",6.60,7.80,7.61,69.21,99739.30
3092688,"15:17:30,688",6.60,7.80,7.66,69.21,99742.03
3092876,"15:17:30,876",6.60,7.80,7.63,69.21,99739.77
3093063,"15:17:31,063",6.60,7.80,7.63,69.24,99741.36
3093252,"15:17:31,252",6.60,7.80,7.63,69.21,99742.64
3093439,"15:17:31,439",6.70,8.00,7.63,69.24,99740.09
3093628,"15:17:31,628",6.70,8.00,7.63,69.21,99738.15
3093821,"15:17:31,821",6.70,8.00,7.63,69.21,99741.36
3094009,"15:17:32,009",6.70,8.00,7.63,69.21,99738.97
3094197,"15:17:32,197",6.70,8.00,7.63,69.21,99739.94
3094385,"15:17:32,385",6.70,8.00,7.61,69.21,99742.13
3094573,"15:17:32,573",6.70,8.00,7.63,69.21,99742.48
3094761,"15:17:32,761",6.70,8.00,7.66,69.24,99741.52
3094948,"15:17:32,948",6.70,8.00,7.63,69.21,99739.30
3095136,"15:17:33,136",6.70,8.00,7.66,69.24,99743.91
3095324,"15:17:33,324",6.70,8.00,7.63,69.24,99741.36
3095512,"15:17:33,512",6.60,7.40,7.63,69.24,99738.81
3095700,"15:17:33,700",6.60,7.40,7.66,69.21,99737.09
3095888,"15:17:33,888",6.60,7.40,7.61,69.24,99743.12
3096076,"15:17:34,076",6.60,7.40,7.63,69.21,99742.96
3096269,"15:17:34,269",6.60,7.40,7.63,69.21,99741.84
3096458,"15:17:34,458",6.50,7.20,7.63,69.24,99745.22
3096645,"15:17:34,645",6.50,7.20,7.63,69.24,99741.52
3096834,"15:17:34,834",6.50,7.20,7.61,69.21,99738.47
3097021,"15:17:35,021",6.50,7.20,7.63,69.21,99742.95
3097209,"15:17:35,209",6.50,7.20,7.63,69.21,99742.66
3097396,"15:17:35,396",6.60,7.50,7.63,69.24,99741.84
3097585,"15:17:35,585",6.60,7.50,7.63,69.21,99733.84
3097772,"15:17:35,772",6.60,7.50,7.63,69.24,99741.05
3097961,"15:17:35,961",6.60,7.50,7.61,69.21,99739.45
3098148,"15:17:36,148",6.60,7.50,7.63,69.24,99739.94
3098336,"15:17:36,336",6.60,7.50,7.63,69.21,99741.36
3098523,"15:17:36,523",6.60,7.50,7.63,69.24,99739.13
3098712,"15:17:36,712",6.60,7.50,7.61,69.21,99739.61
3098905,"15:17:36,905",6.60,7.50,7.63,69.21,99739.61
3099093,"15:17:37,093",6.60,7.50,7.63,69.24,99736.55
3099281,"15:17:37,281",6.60,7.50,7.61,69.21,99743.12
3099469,"15:17:37,469",6.70,7.90,7.63,69.21,99739.45
3099657,"15:17:37,657",6.70,7.90,7.63,69.21,99734.96
3099844,"15:17:37,844",6.70,7.90,7.63,69.21,99739.77
3100034,"15:17:38,034",6.70,7.90,7.63,69.24,99742.00
3100222,"15:17:38,222",6.70,7.90,7.63,69.24,99738.34
3100410,"15:17:38,410",6.60,8.20,7.61,69.24,99739.61
3100598,"15:17:38,598",6.60,8.20,7.61,69.24,99741.52
3100786,"15:17:38,786",6.60,8.20,7.63,69.24,99742.64
3100973,"15:17:38,973",6.60,8.20,7.63,69.24,99740.25
3101161,"15:17:39,161",6.60,8.20,7.63,69.24,99742.33
3101354,"15:17:39,354",6.60,8.20,7.61,69.21,99740.70
3101543,"15:17:39,543",6.60,8.00,7.63,69.24,99738.79
3101730,"15:17:39,730",6.60,8.00,7.63,69.21,99741.66
3101919,"15:17:39,919",6.60,8.00,7.61,69.21,99743.75
3102105,"15:17:40,105",6.60,8.00,7.63,69.21,99742.92
3102294,"15:17:40,294",6.60,8.00,7.61,69.24,99737.70
3102481,"15:17:40,481",6.60,8.40,7.63,69.24,99739.94
3102670,"15:17:40,670",6.60,8.40,7.63,69.14,99740.57
3102857,"15:17:40,857",6.60,8.40,7.61,69.24,99739.00
3103046,"15:17:41,046",6.60,8.40,7.63,69.24,99742.98
3103232,"15:17:41,232",6.60,8.40,7.63,69.21,99737.06
3103421,"15:17:41,421",6.40,8.00,7.63,69.24,99740.89
3103608,"15:17:41,608",6.40,8.00,7.61,69.24,99740.54
3103802,"15:17:41,802",6.40,8.00,7.61,69.24,99737.52
3103990,"15:17:41,990",6.40,8.00,7.61,69.21,99740.86
3104178,"15:17:42,178",6.40,8.00,7.63,69.14,99742.29
3104366,"15:17:42,366",6.40,8.00,7.61,69.11,99738.79
3104554,"15:17:42,554",6.40,8.00,7.61,69.11,99745.03
3104742,"15:17:42,742",6.40,8.00,7.61,69.11,99741.02
3104929,"15:17:42,929",6.40,8.00,7.63,69.14,99741.98
3105117,"15:17:43,117",6.40,8.00,7.63,69.14,99740.70
3105305,"15:17:43,305",6.40,8.00,7.61,69.14,99739.58
3105493,"15:17:43,493",6.60,7.70,7.61,69.24,99741.05
3105681,"15:17:43,681",6.60,7.70,7.61,69.11,99741.66
3105869,"15:17:43,869",6.60,7.70,7.63,69.11,99739.45
3106057,"15:17:44,057",6.60,7.70,7.61,69.14,99737.67
3106251,"15:17:44,251",6.60,7.70,7.61,69.11,99737.86
3106437,"15:17:44,437",6.60,7.50,7.61,69.14,99741.81
3106626,"15:17:44,626",6.60,7.50,7.61,69.14,99739.42
3106813,"15:17:44,813",6.60,7.50,7.63,69.14,99741.18
3107002,"15:17:45,002",6.60,7.50,7.63,69.11,99740.86
3107188,"15:17:45,188",6.60,7.50,7.61,69.14,99742.00
3107377,"15:17:45,377",6.60,7.50,7.63,69.11,99739.91
3107564,"15:17:45,564",6.60,7.50,7.63,69.14,99740.98
3107752,"15:17:45,752",6.60,7.50,7.61,69.14,99742.13
3107939,"15:17:45,939",6.60,7.50,7.61,69.14,99743.44
3108128,"15:17:46,128",6.60,7.50,7.61,69.14,99740.06
3108314,"15:17:46,314",6.60,7.50,7.61,69.14,99740.54
3108503,"15:17:46,503",6.60,7.40,7.61,69.11,99739.90
3108710,"15:17:46,710",6.60,7.40,7.61,69.14,99742.45
3108898,"15:17:46,898",6.60,7.40,7.61,69.14,99742.30
3109086,"15:17:47,086",6.60,7.40,7.60,69.14,99742.77
3109274,"15:17:47,274",6.60,7.40,7.63,69.14,99744.71
3109462,"15:17:47,462",6.50,7.30,7.63,69.14,99736.53
3109650,"15:17:47,650",6.50,7.30,7.63,69.14,99739.72
3109837,"15:17:47,837",6.50,7.30,7.61,69.14,99736.23
3110025,"15:17:48,025",6.50,7.30,7.61,69.14,99739.27
3110212,"15:17:48,212",6.50,7.30,7.61,69.11,99738.31
3110400,"15:17:48,400",6.40,7.20,7.63,69.14,99736.69
3110588,"15:17:48,588",6.40,7.20,7.61,69.14,99743.25
3110776,"15:17:48,776",6.40,7.20,7.61,69.14,99738.59
3110963,"15:17:48,963",6.40,7.20,7.61,69.14,99738.44
3111159,"15:17:49,159",6.40,7.20,7.63,69.11,99738.44
3111346,"15:17:49,346",6.40,7.20,7.61,69.14,99742.00
3111533,"15:17:49,533",6.50,7.20,7.61,69.04,99741.02
3111720,"15:17:49,720",6.50,7.20,7.63,69.04,99741.50
3111909,"15:17:49,909",6.50,7.20,7.61,69.04,99737.97
3112096,"15:17:50,096",6.50,7.20,7.61,69.04,99738.12
3112285,"15:17:50,285",6.50,7.20,7.61,69.04,99739.72
3112472,"15:17:50,472",6.40,7.10,7.61,69.04,99742.77
3112661,"15:17:50,661",6.40,7.10,7.63,69.01,99737.99
3112848,"15:17:50,848",6.40,7.10,7.63,69.04,99738.12
3113037,"15:17:51,037",6.40,7.10,7.61,69.04,99740.20
3113223,"15:17:51,223",6.40,7.10,7.61,69.04,99741.98
3113412,"15:17:51,412",6.40,7.10,7.63,69.04,99737.52
3113606,"15:17:51,606",6.40,7.10,7.63,69.04,99738.92
3113794,"15:17:51,794",6.40,7.10,7.61,69.04,99740.54
3113982,"15:17:51,982",6.40,7.10,7.61,69.04,99737.77
3114169,"15:17:52,169",6.40,7.10,7.61,69.01,99737.48
3114357,"15:17:52,357",6.30,7.00,7.61,69.04,99737.33
3114545,"15:17:52,545",6.30,7.00,7.61,69.04,99737.61
3114733,"15:17:52,733",6.30,7.00,7.61,69.04,99738.62
3114921,"15:17:52,921",6.30,7.00,7.61,69.04,99739.88
3115109,"15:17:53,109",6.30,7.00,7.63,69.04,99739.23
3115297,"15:17:53,297",6.30,7.00,7.61,69.04,99740.20
3115485,"15:17:53,485",6.40,7.10,7.63,69.04,99740.36
3115673,"15:17:53,673",6.40,7.10,7.63,69.04,99739.72
3115861,"15:17:53,861",6.40,7.10,7.61,69.04,99738.59
3116054,"15:17:54,054",6.40,7.10,7.63,69.04,99740.98
3116243,"15:17:54,243",6.40,7.10,7.63,69.04,99740.67
3116430,"15:17:54,430",6.50,7.70,7.63,69.04,99742.45
3116618,"15:17:54,618",6.50,7.70,7.61,69.04,99740.20
3116805,"15:17:54,805",6.50,7.70,7.61,69.04,99740.36
3116994,"15:17:54,994",6.50,7.70,7.60,69.04,99742.27
3117181,"15:17:55,181",6.50,7.70,7.60,69.01,99742.11
3117370,"15:17:55,370",6.60,7.80,7.61,69.04,99741.50
3117557,"15:17:55,557",6.60,7.80,7.61,69.04,99744.50
3117745,"15:17:55,745",6.60,7.80,7.61,69.04,99739.53
3117932,"15:17:55,932",6.60,7.80,7.63,69.04,99740.03
3118121,"15:17:56,121",6.60,7.80,7.61,69.04,99740.03
3118308,"15:17:56,308",6.60,7.80,7.61,69.01,99740.03
3118497,"15:17:56,497",6.50,8.00,7.61,69.04,99737.67
3118691,"15:17:56,691",6.50,8.00,7.61,69.04,99741.78
3118878,"15:17:56,878",6.50,8.00,7.61,69.04,99742.59
3119066,"15:17:57,066",6.50,8.00,7.63,69.04,99739.72
3119254,"15:17:57,254",6.50,8.00,7.61,69.04,99742.42
3119442,"15:17:57,442",6.60,8.00,7.61,69.04,99738.92
3119630,"15:17:57,630",6.60,8.00,7.63,69.04,99741.15
3119818,"15:17:57,818",6.60,8.00,7.61,69.04,99740.99
3120005,"15:17:58,005",6.60,8.00,7.61,69.04,99742.96
3120193,"15:17:58,193",6.60,8.00,7.63,69.01,99742.13
3120381,"15:17:58,381",6.60,8.10,7.61,69.04,99741.16
3120569,"15:17:58,569",6.60,8.10,7.61,69.04,99740.84
3120757,"15:17:58,757",6.60,8.10,7.61,69.04,99741.47
3120945,"15:17:58,945",6.60,8.10,7.63,69.04,99740.33
3121138,"15:17:59,138",6.60,8.10,7.61,69.04,99739.88
3121327,"15:17:59,327",6.60,8.10,7.61,69.04,99736.37
3121514,"15:17:59,514",6.60,8.10,7.61,69.04,99737.01
3121703,"15:17:59,703",6.60,8.10,7.61,69.04,99740.20
3121889,"15:17:59,889",6.60,8.10,7.61,69.04,99741.15
3122078,"15:18:00,078",6.60,8.10,7.61,69.04,99740.03
3122265,"15:18:00,265",6.60,8.10,7.63,69.04,99738.09
3122454,"15:18:00,454",6.70,8.10,7.61,69.04,99738.92
3122641,"15:18:00,641",6.70,8.10,7.61,69.04,99738.25
3122829,"15:18:00,829",6.70,8.10,7.63,69.04,99735.73
